order_id,customer_id,order_date,status,regions
466,406.0,2025-07-15 03:14:43,CANCELLED,NORTH
467,45.0,2024-12-12 18:17:11,RETURNED,NORTH
468,464.0,2025-02-14 21:03:38,PLACED,SOUTH
469,76.0,2026-01-24 10:09:02,RETURNED,SOUTH
470,223.0,2025-07-22 07:54:13,CANCELLED,SOUTH
471,336.0,2025-09-07 03:12:44,SHIPPED,EAST
472,426.0,2025-03-28 18:27:23,SHIPPED,SOUTH
473,113.0,2025-05-15 21:42:53,PLACED,NORTH
474,,2026-01-05 11:34:40,RETURNED,WEST
475,318.0,2024-08-17 20:35:16,SHIPPED,SOUTH
476,311.0,2026-02-12 18:00:18,PLACED,NORTH
477,336.0,2026-02-15 05:42:05,PLACED,NORTH
478,82.0,2025-08-29 11:29:13,RETURNED,EAST
479,498.0,2026-01-24 20:17:33,PLACED,SOUTH
480,231.0,2026-04-10 19:26:16,RETURNED,SOUTH
481,188.0,2024-09-05 04:13:12,DELIVERED,EAST
482,370.0,2024-08-29 09:42:47,SHIPPED,WEST
483,100.0,2025-02-04 19:58:06,RETURNED,SOUTH
484,359.0,2025-06-13 22:47:14,DELIVERED,WEST
485,92.0,2025-01-10 09:19:29,RETURNED,SOUTH
486,71.0,2025-11-24 06:03:31,SHIPPED,NORTH
487,79.0,2025-11-16 22:31:18,RETURNED,WEST
488,377.0,2025-11-10 11:18:25,SHIPPED,WEST
489,41.0,2025-03-23 09:05:36,DELIVERED,WEST
490,176.0,2025-08-19 09:20:34,SHIPPED,WEST
491,133.0,2025-05-09 04:45:43,DELIVERED,SOUTH
492,246.0,2024-10-01 19:19:58,DELIVERED,NORTH
493,237.0,2025-09-13 10:04:38,RETURNED,NORTH
494,267.0,2025-03-03 04:15:12,RETURNED,WEST
495,167.0,2025-08-18 03:04:52,SHIPPED,EAST
496,119.0,2025-01-04 23:13:22,SHIPPED,WEST
497,481.0,2025-03-06 18:25:30,DELIVERED,EAST
498,27.0,2025-10-06 22:00:05,PLACED,NORTH
499,368.0,2025-03-13 15:07:27,DELIVERED,SOUTH
500,384.0,2025-05-18 04:28:53,RETURNED,SOUTH
