order_id,customer_id,order_date,status,regions
464,450.0,2025-09-24 05:56:01,CANCELLED,EAST
465,289.0,2026-01-13 04:37:20,CANCELLED,WEST
466,324.0,2026-06-25 00:42:55,SHIPPED,NORTH
467,369.0,2025-05-12 01:44:28,PLACED,NORTH
468,3.0,2025-01-20 20:27:20,CANCELLED,EAST
469,305.0,2025-06-26 13:20:22,RETURNED,NORTH
470,27.0,2024-11-08 10:17:26,CANCELLED,SOUTH
471,128.0,2025-06-03 18:42:07,RETURNED,EAST
472,329.0,2024-08-13 02:33:00,SHIPPED,EAST
473,173.0,2025-12-21 16:51:20,RETURNED,WEST
474,391.0,2026-04-03 12:02:29,PLACED,SOUTH
475,123.0,2025-04-24 07:30:22,CANCELLED,EAST
476,258.0,2025-04-14 11:25:13,SHIPPED,WEST
477,26.0,2025-08-05 05:48:22,CANCELLED,EAST
478,215.0,2026-06-10 18:16:03,CANCELLED,NORTH
479,18.0,2026-06-10 18:16:03,RETURNED,NORTH
480,272.0,2025-11-06 18:28:04,CANCELLED,EAST
481,250.0,2025-08-24 11:28:31,PLACED,WEST
482,34.0,2026-05-17 04:03:05,SHIPPED,SOUTH
483,365.0,2026-04-22 19:41:51,DELIVERED,EAST
484,441.0,2026-03-23 04:11:49,RETURNED,EAST
485,58.0,2025-08-09 14:16:35,CANCELLED,WEST
486,278.0,2024-09-25 17:33:48,CANCELLED,NORTH
487,346.0,2026-02-24 09:06:20,SHIPPED,WEST
488,unknown,2024-12-03 01:28:11,CANCELLED,SOUTH
489,349.0,2025-03-17 08:11:30,DELIVERED,NORTH
490,416.0,2024-11-18 16:41:48,SHIPPED,EAST
491,173.0,2025-07-16 18:43:28,RETURNED,EAST
492,58.0,2025-03-08 17:14:30,DELIVERED,NORTH
493,155.0,2026-02-03 11:09:57,SHIPPED,NORTH
494,288.0,2025-01-27 17:00:52,CANCELLED,NORTH
495,141.0,2026-06-20 07:43:58,DELIVERED,NORTH
496,246.0,2025-09-25 09:47:14,PLACED,NORTH
497,265.0,2026-06-02 02:01:42,DELIVERED,SOUTH
498,215.0,2025-11-04 00:39:55,RETURNED,EAST
499,5.0,2025-11-04 00:39:55,DELIVERED,EAST
500,251.0,2025-04-06 05:09:14,PLACED,EAST
